8.60823350370355,-4.49277260922716
8.61826340623176,-4.49516704853176
8.76755125967073,-4.49287582448194
8.92252129013723,-4.52726101735748
9.08295482910249,-4.50500934629283
9.1536806711277,-4.50872011647891
9.30804140270354,-4.49599844154206
9.44449190785169,-4.5204070753946
9.58546299052357,-4.57610485671346
9.71897465838224,-4.52468500170765
10.1427016856703,-4.55822403007719
10.5923637114151,-4.6061688054591
11.0121334482697,-4.28432821116805
11.4113260449857,-4.459962136038
11.8355070662521,-4.34050106938872
12.2854136148441,-4.2995243374734
12.7374049357457,-4.25418254904371
13.2353986220726,-4.20644013855284
13.6878432570219,-4.16028670098947
14.504124077533,-3.95385206578352
15.3166806873853,-4.14333184844065
16.3310603300398,-4.12275276499292
17.298809410584,-4.09226526496455
18.1503451527047,-4.05993153780365
19.8222423126345,-4.01227643032782
21.0952179207465,-3.96028158970613
22.354876849548,-3.91809925462316
23.4778387640609,-3.87001447489514
24.6107128418501,-3.81431189258413
25.752627477276,-3.7460731192784
27.4803821246699,-3.67148172581245
29.064150850431,-3.5919336664689
30.7508277995745,-3.61146361307053
32.3101222695835,-3.62619351547509
33.8362524645541,-3.63733004054271
35.4175727087374,-3.64385438106131
37.0099231017515,-3.645400592107
38.5350706878777,-3.64415399045181
40.0172360317013,-3.63800636321886
41.5786101669599,-3.62692745428375
43.1191269587697,-3.48335474996878
44.9609939223682,-3.33532809037039
46.4256792207898,-3.18152666490803
48.1142338057226,-3.02299417653266
49.8005480444946,-2.86231610556397
51.3829006425317,-2.69727078511555
52.9171052715312,-2.52623074487978
54.5106729030364,-2.35147220879376
56.0295788393306,-2.17254450991826
57.572057477183,-1.99168234141938
59.3771305341264,-1.94326339886155
60.8961987210538,-1.89893681074905
62.467598892527,-1.85905730299475
64.0111207993061,-1.82330186332745
65.776381012601,-1.795663481556
67.1867487195059,-1.77170335176101
68.7219895773261,-1.75754753691708
70.3482697757991,-1.74585962907552
72.00953278708,-1.74039750464614
73.6024615863448,-1.73774380164709
74.9913767624099,-1.68171654366768
76.3927826072859,-1.63037950823319
77.7931730728861,-1.58075520148208
79.2124172903457,-1.53360796730434
80.646896513427,-1.49018949319167
82.0996819556143,-1.44312495239698
83.563091951579,-1.39931598664122
85.0384843734014,-1.35692172269151
86.5276431811392,-1.30901505211118
88.0215905757141,-1.48767184796761
89.4023331933303,-1.20371458639132
90.7998852877995,-0.951000650072416
92.2079719259621,-1.01832013040008
93.6272452903257,-1.20575569155022
95.0635156942302,-0.80701563042821
96.5053977592292,-0.934645714532632
97.961918428411,-0.599793988644036
99.4242181701254,-0.711723495895887
100.718981005749,-0.625143846613184
102.162633890338,-0.532633433634238
103.386832402301,-0.375891036725628
104.664282187174,-0.0474268514649569
105.77360932654,-0.062047179245186
107.152618955008,0.0149980478641857
108.288462592076,0.309644726170337
109.824065497539,0.42269682634015
110.942333119774,0.326847159382505
112.091842382361,0.829861528304162
113.497864632447,0.768997297414113
114.899823607972,1.24409802522418
116.135923618641,1.1775481998612
117.397717832007,1.34738528159786
118.527615467066,1.48945959308679
119.781966894439,1.91693746737865
120.853801996942,2.17080641311794
122.010145348297,2.43708548999955
123.264496821456,2.31171184898085
124.487673220673,2.83831441350587
125.622825159876,3.12289458652733
126.73469734733,3.39066727941432
127.848494715221,3.57181777212211
128.958961180347,3.75236577936384
130.034875722448,3.9831067675509
131.071898371296,4.21106686843957
132.123059423576,4.51943274599394
133.160335307306,4.75148162131488
134.142024016123,5.01890210215674
135.120964177669,5.39287172973886
136.0920038871,5.41842503409216
136.982212120889,5.6218816438762
137.761811680854,5.88429087623653
138.403694210624,6.11235641327339
139.048745241768,6.38601657957365
139.708134775223,6.6975277713822
140.248644281263,6.8906108738453
140.902898938166,6.94628286802476
141.500327095981,7.00419874473801
142.120660853113,7.05510105388194
142.783649534316,6.97607992772399
143.371162859413,6.8989833550991
143.507083301584,6.8198100970313
143.71304336972,6.74368854817251
143.970353998695,6.66672553535774
144.244627118815,6.59869460431636
144.416739387072,7.29105136282582
144.590508696213,6.42861120872097
144.86431868818,6.21978145675062
145.140140113191,7.26529937270246
145.413423748911,6.54710756257461
145.63554549748,6.61399074610463
145.667352181542,6.69143819603595
